match_title,poster_available,poster_feature_status,poster_width,poster_height,poster_aspect_ratio,poster_brightness_mean,poster_saturation_mean,poster_red_mean,poster_green_mean,poster_blue_mean,poster_contrast,poster_edge_density
판도라,1,ok,900,1350,0.6666666666666666,0.38465213775634766,0.3639000654220581,0.396852046251297,0.38771161437034607,0.3369004726409912,0.3067546784877777,0.05917124909895994
아가씨,1,ok,2000,3000,0.6666666666666666,0.24093477427959442,0.27228423953056335,0.2516547739505768,0.23458433151245117,0.24551737308502197,0.3134022057056427,0.008108128386827845
형,1,ok,760,1139,0.6672519754170325,0.5807846784591675,0.23649582266807556,0.6262681484222412,0.5689217448234558,0.5225737690925598,0.29001811146736145,0.04107134286776598
히말라야,1,ok,1000,1429,0.6997900629811057,0.3864801526069641,0.2970049977302551,0.4064999222755432,0.378328412771225,0.3759465515613556,0.2579822540283203,0.09360789838529666
아수라,1,ok,1000,1500,0.6666666666666666,0.1475227326154709,0.14416640996932983,0.15427787601947784,0.1455407440662384,0.14001081883907318,0.22004352509975433,0.03123302752293578
굿바이 싱글,1,ok,1343,1920,0.6994791666666667,0.5820066928863525,0.5185211896896362,0.8425454497337341,0.48282063007354736,0.409385085105896,0.19010114669799805,0.038780082567288925
봉이 김선달,1,ok,1343,1913,0.702038682697334,0.6235130429267883,0.33735236525535583,0.7387982606887817,0.5843971967697144,0.5225545763969421,0.30932149291038513,0.06982973136448986
동주,1,ok,1910,2865,0.6666666666666666,0.19721969962120056,0.1229715347290039,0.20535436272621155,0.19593381881713867,0.18250499665737152,0.18107929825782776,0.016095580018328035
미씽: 사라진 여자,1,ok,2000,2865,0.6980802792321117,0.597233235836029,0.18397974967956543,0.6293847560882568,0.588918149471283,0.5557218194007874,0.22813250124454498,0.00486480517252743
"당신, 거기 있어줄래요",1,ok,1000,1500,0.6666666666666666,0.4320501685142517,0.34593114256858826,0.49525392055511475,0.4165257513523102,0.34621620178222656,0.2328132539987564,0.03459349457881568
오빠생각,1,ok,2000,2850,0.7017543859649122,0.5859779119491577,0.3347809314727783,0.6571606993675232,0.5668210387229919,0.497920423746109,0.29177334904670715,0.03594704764746405
"날, 보러와요",1,ok,1000,1500,0.6666666666666666,0.192078098654747,0.1460333615541458,0.19682882726192474,0.1923409402370453,0.17826445400714874,0.23299042880535126,0.0719649708090075
좋아해줘,1,ok,1890,2835,0.6666666666666666,0.6553382873535156,0.17352904379367828,0.6857942342758179,0.6399915814399719,0.65447998046875,0.29861560463905334,0.023876414066092054
국가대표 2,1,ok,1188,1701,0.6984126984126984,0.46690499782562256,0.31810900568962097,0.45897263288497925,0.46543726325035095,0.4952675700187683,0.3258645832538605,0.07660856114870997
그날의 분위기,1,ok,800,1200,0.6666666666666666,0.5821315050125122,0.3942532539367676,0.7372420430183411,0.5279170870780945,0.45446333289146423,0.18830618262290955,0.030111574556830032
널 기다리며,1,ok,1611,2296,0.7016550522648084,0.2573443055152893,0.5176512598991394,0.2909242808818817,0.24248604476451874,0.24577751755714417,0.24000395834445953,0.02162891772233647
가려진 시간,1,ok,2000,3000,0.6666666666666666,0.596849799156189,0.4349563419818878,0.7547643184661865,0.5447288751602173,0.45104700326919556,0.18576376140117645,0.0030854522717799083
해어화,1,ok,800,1200,0.6666666666666666,0.36238518357276917,0.3103608787059784,0.4151572287082672,0.3412143886089325,0.33298513293266296,0.2785648703575134,0.017956204379562045
계춘할망,1,ok,1429,2143,0.6668222118525432,0.44452959299087524,0.31917518377304077,0.47572603821754456,0.4413093030452728,0.3792891204357147,0.2687985897064209,0.07448275005791422
"로봇, 소리",1,ok,900,1289,0.6982156710628394,0.4043228030204773,0.16555537283420563,0.433758407831192,0.3970724642276764,0.36445167660713196,0.2539815306663513,0.03784235708976359
나를 잊지 말아요,1,ok,884,1260,0.7015873015873015,0.46820175647735596,0.195327490568161,0.5029525756835938,0.45977362990379333,0.420454740524292,0.21295420825481415,0.03133267671248634
조선마술사,1,ok,2000,3000,0.6666666666666666,0.28336140513420105,0.32357820868492126,0.30473384261131287,0.27739086747169495,0.25804853439331055,0.235698863863945,0.03859699874947895
비밀은 없다,1,ok,2000,3000,0.6666666666666666,0.22999393939971924,0.40462708473205566,0.20380103588104248,0.23266690969467163,0.28492942452430725,0.22806556522846222,0.02185568987077949
순정,1,ok,1000,1500,0.6666666666666666,0.44159001111984253,0.4448482394218445,0.49186503887176514,0.43076807260513306,0.36545196175575256,0.23505204916000366,0.004530108423686405
남과 여,1,ok,1000,1500,0.6666666666666666,0.5555840134620667,0.0948413759469986,0.5611066818237305,0.553835391998291,0.550102949142456,0.2948558032512665,0.051398498748957466
글로리데이,1,ok,1396,2000,0.698,0.48905283212661743,0.24508176743984222,0.48696228861808777,0.484543114900589,0.517756998538971,0.2881857752799988,0.034751435507697735
대호,1,ok,1611,2296,0.7016550522648084,0.46370333433151245,0.19993706047534943,0.4844631254673004,0.45592358708381653,0.44931289553642273,0.3531886339187622,0.16417013973184308
택시운전사,1,ok,1300,1856,0.7004310344827587,0.6020227074623108,0.3213002383708954,0.59051913022995,0.6189165711402893,0.5452059507369995,0.2394784837961197,0.02846730827771147
신과함께-죄와 벌,1,ok,1000,1425,0.7017543859649122,0.2928854525089264,0.26182445883750916,0.30301302671432495,0.2869167625904083,0.29705610871315,0.24705423414707184,0.04035995540064792
공조,1,ok,2000,3000,0.6666666666666666,0.3500252962112427,0.13771285116672516,0.35158973932266235,0.34929680824279785,0.3496731221675873,0.24662861227989197,0.02223868278449354
범죄도시,1,ok,2000,3000,0.6666666666666666,0.24239066243171692,0.2924855053424835,0.2651919722557068,0.23117570579051971,0.2403346449136734,0.24600425362586975,0.017696790329303876
군함도,1,ok,2000,3000,0.6666666666666666,0.41018417477607727,0.1631075143814087,0.4148692786693573,0.40897294878959656,0.40413275361061096,0.3778553605079651,0.03740683618174239
청년경찰,1,ok,1400,2000,0.7,0.4309957027435303,0.38658735156059265,0.367705374956131,0.4479824900627136,0.5095270276069641,0.2771289646625519,0.05033806239502555
더 킹,1,ok,2000,2865,0.6980802792321117,0.2984442114830017,0.32026734948158264,0.3491099178791046,0.2864421606063843,0.22735776007175446,0.26743221282958984,0.022929629375821412
꾼,1,ok,800,1143,0.6999125109361329,0.34867995977401733,0.3207806348800659,0.3582097291946411,0.33876606822013855,0.3747332692146301,0.2973451614379883,0.07386949279554995
강철비,1,ok,1000,1500,0.6666666666666666,0.33169180154800415,0.39475521445274353,0.3922591209411621,0.3108362555503845,0.2802231013774872,0.2632533609867096,0.03499716430358632
남한산성,1,ok,2000,3000,0.6666666666666666,0.306979775428772,0.27441805601119995,0.32234373688697815,0.2981222867965698,0.3122915029525757,0.2803654074668884,0.027557982492705295
아이 캔 스피크,1,ok,1300,1856,0.7004310344827587,0.6829511523246765,0.26311835646629333,0.7058836221694946,0.6968463063240051,0.5512556433677673,0.2280779480934143,0.06351551205156555
프리즌,1,ok,1900,2850,0.6666666666666666,0.17086951434612274,0.43127599358558655,0.17372822761535645,0.16806094348430634,0.17783337831497192,0.24817489087581635,0.069924666866816
살인자의 기억법,1,ok,2000,2865,0.6980802792321117,0.3785841166973114,0.24516184628009796,0.42535603046417236,0.36258429288864136,0.33829590678215027,0.2538115382194519,0.040714055312311904
보안관,1,ok,2000,2865,0.6980802792321117,0.5647218823432922,0.2072019875049591,0.5414581298828125,0.5644741654396057,0.62701416015625,0.2872712314128876,0.011803178225311182
조작된 도시,1,ok,1300,1857,0.7000538502961766,0.4848457872867584,0.14359261095523834,0.4868932068347931,0.47989633679389954,0.5049617290496826,0.31886836886405945,0.04745201234476045
재심,1,ok,1500,2145,0.6993006993006993,0.18315929174423218,0.3081302046775818,0.1987091302871704,0.1839846968650818,0.13812503218650818,0.18139538168907166,0.01821404665113339
박열,1,ok,2000,2865,0.6980802792321117,0.46114471554756165,0.4178982079029083,0.5534110069274902,0.4360807240009308,0.34820541739463806,0.2766394019126892,0.013092730901905564
마스터,1,ok,923,1323,0.6976568405139834,0.3666452169418335,0.34453845024108887,0.413743257522583,0.3569033741950989,0.2932780981063843,0.23938317596912384,0.05274769140479637
1987,1,ok,2000,3000,0.6666666666666666,0.3555310368537903,0.40801694989204407,0.3978104591369629,0.3481018841266632,0.2828937768936157,0.270576149225235,0.0332948728636932
부라더,1,ok,1000,1425,0.7017543859649122,0.6882035732269287,0.29923108220100403,0.6466379165649414,0.6971261501312256,0.7512785792350769,0.332955539226532,0.06403413430726144
기억의 밤,1,ok,1500,2145,0.6993006993006993,0.5001676082611084,0.14854513108730316,0.535132884979248,0.4852835237979889,0.485100656747818,0.2931809425354004,0.016049805989562075
브이아이피,1,ok,2000,3000,0.6666666666666666,0.1702604442834854,0.3143405318260193,0.2143477499485016,0.15417411923408508,0.1374584436416626,0.11031588166952133,0.007117799082951229
특별시민,1,ok,1000,1425,0.7017543859649122,0.17478105425834656,0.45121529698371887,0.18520262837409973,0.16012808680534363,0.22289706766605377,0.2123716175556183,0.029147608052465693
장산범,1,ok,900,1286,0.6998444790046656,0.20563817024230957,0.34254953265190125,0.18471604585647583,0.21219949424266815,0.22672773897647858,0.20934346318244934,0.0423092656189057
악녀,1,ok,2000,3000,0.6666666666666666,0.2717802822589874,0.3554173707962036,0.22323378920555115,0.2871116101741791,0.3201654851436615,0.21614329516887665,0.04667736556898708
하루,1,ok,1077,1545,0.6970873786407767,0.3293831944465637,0.5375151634216309,0.39875274896621704,0.31526538729667664,0.2201348841190338,0.2203451246023178,0.05516301046399311
불한당: 나쁜 놈들의 세상,1,ok,1077,1545,0.6970873786407767,0.31301552057266235,0.3192782402038574,0.3149730861186981,0.3108484148979187,0.3190399408340454,0.25586435198783875,0.061470396125712264
대립군,1,ok,2000,3000,0.6666666666666666,0.33092477917671204,0.1908015012741089,0.3371415138244629,0.32790377736091614,0.33017492294311523,0.2414744645357132,0.03041033764068362
침묵,1,ok,2000,2857,0.7000350017500875,0.3568824827671051,0.13636545836925507,0.34803447127342224,0.35854870080947876,0.37150949239730835,0.23050040006637573,0.037188101383305805
리얼,1,ok,2000,2869,0.6971070059254095,0.15591225028038025,0.537881076335907,0.1332474648952484,0.15612854063510895,0.21424400806427002,0.18728390336036682,0.01916855452178168
반드시 잡는다,1,ok,1200,1800,0.6666666666666666,0.296617716550827,0.4230123460292816,0.3529445230960846,0.28338658809661865,0.21701206266880035,0.2531423568725586,0.042934676858929814
원라인,1,ok,1611,2296,0.7016550522648084,0.5378645658493042,0.29276877641677856,0.6140254139900208,0.514751672744751,0.45712077617645264,0.2913013696670532,0.06114564828258252
대장 김창수,1,ok,1500,2143,0.6999533364442371,0.520426332950592,0.3186423182487488,0.5790666341781616,0.5022599101066589,0.4601652920246124,0.28182896971702576,0.07362081204203906
석조저택 살인사건,1,ok,1000,1429,0.6997900629811057,0.17093400657176971,0.23343819379806519,0.18950094282627106,0.16459716856479645,0.15486572682857513,0.15308785438537598,0.0217970416424596
싱글라이더,1,ok,1500,2145,0.6993006993006993,0.29696232080459595,0.4455384612083435,0.2816188335418701,0.3031788766384125,0.305195689201355,0.18827232718467712,0.006818158848329784
7호실,1,ok,1500,2145,0.6993006993006993,0.3360482454299927,0.42440009117126465,0.4055492579936981,0.30941784381866455,0.29088345170021057,0.32347673177719116,0.0043737283978259635
사랑하기 때문에,1,ok,1327,1890,0.7021164021164021,0.6031078696250916,0.46018797159194946,0.669465959072113,0.6022955775260925,0.43324580788612366,0.36301571130752563,0.053318047263798206
희생부활자,1,ok,1000,1431,0.6988120195667366,0.3237569034099579,0.3152942657470703,0.3584754765033722,0.31105366349220276,0.2981072962284088,0.3003298044204712,0.019971890868868702
판도라,1,ok,900,1350,0.6666666666666666,0.38465213775634766,0.3639000654220581,0.396852046251297,0.38771161437034607,0.3369004726409912,0.3067546784877777,0.05917124909895994
미옥,1,ok,2000,2865,0.6980802792321117,0.4076649248600006,0.3234565854072571,0.46144601702690125,0.38900265097618103,0.36270156502723694,0.3259580731391907,0.008334340887296395
신과함께-인과 연,1,ok,1400,2006,0.6979062811565304,0.1576707363128662,0.3004176616668701,0.17513948678970337,0.14494827389717102,0.1773630827665329,0.15593820810317993,0.02417450120194663
신과함께-죄와 벌,1,ok,1000,1425,0.7017543859649122,0.2928854525089264,0.26182445883750916,0.30301302671432495,0.2869167625904083,0.29705610871315,0.24705423414707184,0.04035995540064792
안시성,1,ok,1500,2145,0.6993006993006993,0.49661943316459656,0.12417469918727875,0.48560240864753723,0.4969272017478943,0.5239299535751343,0.25980865955352783,0.012955901205888961
완벽한 타인,1,ok,2000,2865,0.6980802792321117,0.21220222115516663,0.5869594216346741,0.27976301312446594,0.19348599016666412,0.13137543201446533,0.19298651814460754,0.013775219584928507
1987,1,ok,2000,3000,0.6666666666666666,0.3555310368537903,0.40801694989204407,0.3978104591369629,0.3481018841266632,0.2828937768936157,0.270576149225235,0.0332948728636932
독전,1,ok,2000,2865,0.6980802792321117,0.8648349642753601,0.00940630305558443,0.8696511387825012,0.8627752065658569,0.8628092408180237,0.27150845527648926,0.02420442884348373
공작,1,ok,1300,1856,0.7004310344827587,0.17027489840984344,0.2195187360048294,0.18287469446659088,0.16847845911979675,0.14647823572158813,0.19437886774539948,0.024167413867325363
암수살인,1,ok,1200,1800,0.6666666666666666,0.26726168394088745,0.10015512257814407,0.27932554483413696,0.26436281204223633,0.25054731965065,0.21338839828968048,0.05141255501505675
국가부도의 날,1,ok,1300,1856,0.7004310344827587,0.2354554682970047,0.24715036153793335,0.2485714703798294,0.227805033326149,0.24044767022132874,0.21898864209651947,0.12041612095443721
그것만이 내 세상,1,ok,1000,1425,0.7017543859649122,0.668655514717102,0.3362918496131897,0.7526178956031799,0.6399360299110413,0.5963184237480164,0.31881090998649597,0.03562540056012572
마녀,1,ok,2000,3000,0.6666666666666666,0.0988924503326416,0.6493772268295288,0.14921681582927704,0.08042697608470917,0.06198238581418991,0.11380249261856079,0.003997665694039183
너의 결혼식,1,ok,900,1350,0.6666666666666666,0.5206714272499084,0.37654444575309753,0.567042887210846,0.5108056664466858,0.4498477280139923,0.2787707448005676,0.017726289774482547
곤지암,1,ok,2000,3000,0.6666666666666666,0.2809077799320221,0.17051221430301666,0.2740970551967621,0.2808104157447815,0.2992723882198334,0.24940373003482819,0.01769353897457274
지금 만나러 갑니다,1,ok,2000,3000,0.6666666666666666,0.5768609046936035,0.17431798577308655,0.5820446014404297,0.5703850984573364,0.5966096520423889,0.28157609701156616,0.02127936640266778
목격자,1,ok,1979,2835,0.6980599647266313,0.3612865209579468,0.3487061560153961,0.3120119869709015,0.3759823739528656,0.4148532748222351,0.22123998403549194,0.011445851665585484
조선명탐정: 흡혈괴마의 비밀,1,ok,800,1143,0.6999125109361329,0.3355664908885956,0.4282292425632477,0.34547924995422363,0.3349944055080414,0.31251299381256104,0.23321031033992767,0.03153722486215396
명당,1,ok,2000,2865,0.6980802792321117,0.44146788120269775,0.37117505073547363,0.38361769914627075,0.4479980766773224,0.5595728158950806,0.20827695727348328,0.012845592828019923
협상,1,ok,1434,2048,0.7001953125,0.289463609457016,0.3697627782821655,0.2815762460231781,0.28487715125083923,0.33376675844192505,0.27539750933647156,0.03439978521960648
마약왕,1,ok,1500,2149,0.6979990693345742,0.23663178086280823,0.44319528341293335,0.30268150568008423,0.2167997509241104,0.1655137538909912,0.21459294855594635,0.01709840112699122
창궐,1,ok,2000,3000,0.6666666666666666,0.223012775182724,0.3974638283252716,0.20128045976161957,0.2245812565088272,0.27193599939346313,0.23483584821224213,0.0636791162984577
성난황소,1,ok,2000,2865,0.6980802792321117,0.23494857549667358,0.4377584755420685,0.2747367024421692,0.2204650491476059,0.20516933500766754,0.2930356562137604,0.018089354686784572
도어락,1,ok,1910,2865,0.6666666666666666,0.19074243307113647,0.32586249709129333,0.19832806289196014,0.18691129982471466,0.19057370722293854,0.17979320883750916,0.01106391730902393
리틀 포레스트,1,ok,1510,2265,0.6666666666666666,0.4709998071193695,0.32027482986450195,0.5122652649879456,0.4593167006969452,0.42292606830596924,0.2401311695575714,0.0563954640698308
골든슬럼버,1,ok,700,999,0.7007007007007007,0.44711607694625854,0.2752976715564728,0.40632888674736023,0.45828238129615784,0.49659642577171326,0.21682730317115784,0.08160420817223268
스윙키즈,1,ok,2000,2857,0.7000350017500875,0.6136224865913391,0.4720219671726227,0.5616725087165833,0.6397845149040222,0.6151654720306396,0.21438173949718475,0.04135866985119595
바람 바람 바람,1,ok,2000,2865,0.6980802792321117,0.5986260175704956,0.34355273842811584,0.5794041156768799,0.6031323671340942,0.625838041305542,0.2651137411594391,0.01831789847959016
PMC: 더 벙커,1,ok,2000,2865,0.6980802792321117,0.2767959535121918,0.4304337799549103,0.24323919415473938,0.2819930613040924,0.3380483090877533,0.2423686683177948,0.10047537632686127
챔피언,1,ok,2000,2850,0.7017543859649122,0.5252751708030701,0.25456202030181885,0.5405184030532837,0.5286320447921753,0.46801018714904785,0.2834072411060333,0.05025567895113272
염력,1,ok,800,1144,0.6993006993006993,0.6712753772735596,0.17492099106311798,0.6192044019699097,0.6889368295669556,0.7169061899185181,0.21958374977111816,0.054455781271192744
인랑,1,ok,2000,3000,0.6666666666666666,0.12393664568662643,0.23140642046928406,0.13957881927490234,0.11768056452274323,0.11512356996536255,0.12975411117076874,0.007233764068361817
레슬러,1,ok,600,857,0.7001166861143524,0.507096529006958,0.4532405138015747,0.5990209579467773,0.47335126996040344,0.43975499272346497,0.3259429931640625,0.07615320421873463
상류사회,1,ok,1400,2100,0.6666666666666666,0.15694046020507812,0.2456822246313095,0.19139589369297028,0.1465960294008255,0.11983520537614822,0.2215377241373062,0.006953118352760997
